Doctor's Actions; pt_Trust; pt_Dist; pt_Aggr; pt_Talk; dialStatus
5; 50.0; 72.5; 65.0; 50.0; R
6; 45.0; 80.0; 80.0; 50.0; DU
7; 40.0; 95.0; 87.5; 50.0; END
8; 35.0; 100.0; 100.0; 50.0; DU
9; 30.0; 100.0; 100.0; 50.0; END
10; 25.0; 100.0; 100.0; 50.0; DU
11; 20.0; 100.0; 100.0; 50.0; END
12; 25.0; 100.0; 100.0; 50.0; DU
13; 20.0; 100.0; 100.0; 50.0; END
14; 15.0; 100.0; 100.0; 50.0; DU
15; 10.0; 100.0; 100.0; 50.0; END
16; 5.0; 100.0; 100.0; 50.0; DU
17; 0.0; 100.0; 100.0; 50.0; END
18; 5.0; 100.0; 100.0; 50.0; N
19; 10.0; 100.0; 100.0; 50.0; DU
20; 5.0; 100.0; 100.0; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; R
2; 50.0; 65.0; 57.5; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; Q
2; 65.0; 35.0; 35.0; 50.0; N
3; 60.0; 50.0; 42.5; 50.0; DU
4; 65.0; 50.0; 42.5; 50.0; END
1; 45.0; 65.0; 57.5; 50.0; N
2; 50.0; 65.0; 57.5; 50.0; DU
3; 60.0; 57.5; 50.0; 50.0; N
4; 65.0; 50.0; 42.5; 50.0; DU
5; 70.0; 57.5; 42.5; 50.0; END
6; 65.0; 65.0; 57.5; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; N
2; 60.0; 35.0; 42.5; 50.0; N
3; 55.0; 50.0; 50.0; 50.0; DU
4; 50.0; 57.5; 65.0; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; DU
2; 65.0; 35.0; 35.0; 50.0; N
3; 60.0; 50.0; 42.5; 50.0; N
4; 55.0; 57.5; 57.5; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; N
3; 60.0; 50.0; 42.5; 50.0; DU
4; 55.0; 57.5; 57.5; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; DU
3; 60.0; 50.0; 42.5; 50.0; END
4; 65.0; 50.0; 42.5; 50.0; DU
5; 60.0; 65.0; 50.0; 50.0; N
6; 65.0; 65.0; 50.0; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; DU
2; 65.0; 35.0; 35.0; 50.0; N
3; 60.0; 50.0; 42.5; 50.0; N
4; 55.0; 57.5; 57.5; 50.0; DU
5; 60.0; 65.0; 57.5; 50.0; N
6; 55.0; 72.5; 72.5; 50.0; R
1; 45.0; 65.0; 57.5; 50.0; DU
2; 40.0; 72.5; 72.5; 50.0; END
1; 45.0; 65.0; 57.5; 50.0; DU
2; 40.0; 72.5; 72.5; 50.0; END
1; 45.0; 65.0; 57.5; 50.0; N
2; 50.0; 65.0; 57.5; 50.0; N
3; 50.0; 72.5; 57.5; 50.0; DU
4; 45.0; 80.0; 72.5; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; N
3; 60.0; 50.0; 42.5; 50.0; N
4; 65.0; 50.0; 42.5; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; N
2; 40.0; 72.5; 72.5; 50.0; N
3; 50.0; 65.0; 65.0; 50.0; DU
4; 50.0; 57.5; 65.0; 50.0; END
1; 45.0; 65.0; 57.5; 50.0; N
2; 50.0; 65.0; 57.5; 50.0; N
3; 50.0; 72.5; 57.5; 50.0; DU
4; 55.0; 65.0; 57.5; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; DU
2; 50.0; 65.0; 57.5; 50.0; R
3; 60.0; 57.5; 50.0; 50.0; N
4; 60.0; 50.0; 50.0; 50.0; Q
5; 55.0; 65.0; 57.5; 50.0; R
6; 60.0; 65.0; 57.5; 50.0; N
7; 60.0; 72.5; 57.5; 50.0; DU
8; 65.0; 65.0; 57.5; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; DU
2; 60.0; 35.0; 42.5; 50.0; N
3; 55.0; 50.0; 50.0; 50.0; DU
4; 50.0; 57.5; 65.0; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; N
2; 60.0; 35.0; 42.5; 50.0; DU
3; 55.0; 50.0; 50.0; 50.0; END
4; 50.0; 57.5; 65.0; 50.0; DU
5; 45.0; 72.5; 72.5; 50.0; END
6; 40.0; 80.0; 87.5; 50.0; N
7; 45.0; 87.5; 87.5; 50.0; DU
8; 40.0; 95.0; 100.0; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; N
2; 40.0; 72.5; 72.5; 50.0; N
3; 50.0; 65.0; 65.0; 50.0; Q
4; 55.0; 57.5; 57.5; 50.0; DU
5; 65.0; 50.0; 50.0; 50.0; N
6; 65.0; 42.5; 50.0; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; DU
2; 50.0; 65.0; 57.5; 50.0; N
3; 60.0; 57.5; 50.0; 50.0; N
4; 65.0; 50.0; 42.5; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; N
2; 50.0; 65.0; 57.5; 50.0; N
3; 60.0; 57.5; 50.0; 50.0; DU
4; 60.0; 50.0; 50.0; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; N
2; 60.0; 35.0; 42.5; 50.0; N
3; 55.0; 50.0; 50.0; 50.0; DU
4; 60.0; 50.0; 50.0; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; N
2; 40.0; 72.5; 72.5; 50.0; DU
3; 45.0; 80.0; 72.5; 50.0; END
4; 50.0; 72.5; 72.5; 50.0; N
5; 60.0; 65.0; 65.0; 50.0; N
6; 60.0; 57.5; 65.0; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; DU
3; 60.0; 50.0; 42.5; 50.0; R
4; 65.0; 50.0; 42.5; 50.0; N
5; 70.0; 57.5; 42.5; 50.0; N
6; 65.0; 65.0; 57.5; 50.0; DU
1; 45.0; 65.0; 57.5; 50.0; DU
2; 40.0; 72.5; 72.5; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; DU
2; 65.0; 35.0; 35.0; 50.0; N
3; 60.0; 50.0; 42.5; 50.0; DU
4; 65.0; 50.0; 42.5; 50.0; N
5; 70.0; 57.5; 42.5; 50.0; DU
6; 65.0; 65.0; 57.5; 50.0; END
1; 45.0; 65.0; 57.5; 50.0; DU
2; 50.0; 65.0; 57.5; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; DU
2; 60.0; 35.0; 42.5; 50.0; N
3; 55.0; 50.0; 50.0; 50.0; DU
4; 50.0; 57.5; 65.0; 50.0; N
5; 50.0; 65.0; 65.0; 50.0; DU
6; 45.0; 72.5; 80.0; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; N
2; 50.0; 65.0; 57.5; 50.0; N
3; 50.0; 72.5; 57.5; 50.0; DU
4; 45.0; 80.0; 72.5; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; DU
3; 60.0; 50.0; 42.5; 50.0; END
4; 55.0; 57.5; 57.5; 50.0; DU
5; 50.0; 72.5; 65.0; 50.0; END
6; 55.0; 72.5; 65.0; 50.0; N
7; 55.0; 80.0; 65.0; 50.0; N
8; 60.0; 72.5; 65.0; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; DU
2; 40.0; 72.5; 72.5; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; N
2; 60.0; 35.0; 42.5; 50.0; N
3; 55.0; 50.0; 50.0; 50.0; DU
4; 60.0; 50.0; 50.0; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; N
2; 40.0; 72.5; 72.5; 50.0; N
3; 45.0; 80.0; 72.5; 50.0; N
4; 50.0; 72.5; 72.5; 50.0; DU
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; N
3; 60.0; 50.0; 42.5; 50.0; N
4; 55.0; 57.5; 57.5; 50.0; DU
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; N
3; 60.0; 50.0; 42.5; 50.0; N
4; 55.0; 57.5; 57.5; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; N
3; 60.0; 50.0; 42.5; 50.0; N
4; 55.0; 57.5; 57.5; 50.0; DU
1; 60.0; 42.5; 42.5; 50.0; N
2; 60.0; 35.0; 42.5; 50.0; DU
3; 55.0; 50.0; 50.0; 50.0; END
4; 50.0; 57.5; 65.0; 50.0; DU
5; 45.0; 72.5; 72.5; 50.0; END
6; 40.0; 80.0; 87.5; 50.0; N
7; 40.0; 87.5; 87.5; 50.0; DU
8; 45.0; 80.0; 87.5; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; N
2; 60.0; 35.0; 42.5; 50.0; N
3; 55.0; 50.0; 50.0; 50.0; DU
4; 50.0; 57.5; 65.0; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; DU
2; 40.0; 72.5; 72.5; 50.0; R
3; 50.0; 65.0; 65.0; 50.0; N
4; 50.0; 57.5; 65.0; 50.0; Q
5; 45.0; 72.5; 72.5; 50.0; N
6; 50.0; 72.5; 72.5; 50.0; DU
7; 50.0; 80.0; 72.5; 50.0; END
8; 55.0; 72.5; 72.5; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; DU
2; 40.0; 72.5; 72.5; 50.0; N
3; 45.0; 80.0; 72.5; 50.0; N
4; 40.0; 87.5; 87.5; 50.0; DU
5; 50.0; 80.0; 80.0; 50.0; N
6; 50.0; 72.5; 80.0; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; DU
2; 50.0; 65.0; 57.5; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; DU
3; 60.0; 50.0; 42.5; 50.0; R
4; 65.0; 50.0; 42.5; 50.0; N
5; 70.0; 57.5; 42.5; 50.0; DU
6; 75.0; 50.0; 42.5; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; N
3; 60.0; 50.0; 42.5; 50.0; N
4; 55.0; 57.5; 57.5; 50.0; DU
1; 60.0; 42.5; 42.5; 50.0; N
2; 60.0; 35.0; 42.5; 50.0; DU
3; 55.0; 50.0; 50.0; 50.0; END
4; 60.0; 50.0; 50.0; 50.0; N
5; 65.0; 57.5; 50.0; 50.0; DU
6; 70.0; 50.0; 50.0; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; DU
2; 50.0; 65.0; 57.5; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; DU
2; 60.0; 35.0; 42.5; 50.0; N
3; 55.0; 50.0; 50.0; 50.0; N
4; 60.0; 50.0; 50.0; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; DU
2; 40.0; 72.5; 72.5; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; DU
3; 60.0; 50.0; 42.5; 50.0; N
4; 55.0; 57.5; 57.5; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; N
3; 60.0; 50.0; 42.5; 50.0; DU
4; 55.0; 57.5; 57.5; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; DU
2; 50.0; 65.0; 57.5; 50.0; END
1; 45.0; 65.0; 57.5; 50.0; DU
2; 50.0; 65.0; 57.5; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; N
3; 60.0; 50.0; 42.5; 50.0; N
4; 65.0; 50.0; 42.5; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; DU
2; 40.0; 72.5; 72.5; 50.0; END
1; 45.0; 65.0; 57.5; 50.0; DU
2; 40.0; 72.5; 72.5; 50.0; Q
3; 50.0; 65.0; 65.0; 50.0; N
4; 55.0; 57.5; 57.5; 50.0; N
5; 50.0; 72.5; 65.0; 50.0; DU
6; 45.0; 80.0; 80.0; 50.0; R
7; 40.0; 95.0; 87.5; 50.0; DU
8; 45.0; 95.0; 87.5; 50.0; R
9; 40.0; 100.0; 95.0; 50.0; DU
10; 45.0; 100.0; 95.0; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; DU
2; 65.0; 35.0; 35.0; 50.0; R
3; 75.0; 27.5; 27.5; 50.0; Q
4; 80.0; 20.0; 20.0; 50.0; N
5; 75.0; 35.0; 27.5; 50.0; N
6; 80.0; 35.0; 27.5; 50.0; R
7; 85.0; 42.5; 27.5; 50.0; N
8; 90.0; 35.0; 27.5; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; N
2; 60.0; 35.0; 42.5; 50.0; N
3; 55.0; 50.0; 50.0; 50.0; N
4; 50.0; 57.5; 65.0; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; DU
2; 60.0; 35.0; 42.5; 50.0; N
3; 55.0; 50.0; 50.0; 50.0; N
4; 50.0; 57.5; 65.0; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; N
2; 60.0; 35.0; 42.5; 50.0; N
3; 55.0; 50.0; 50.0; 50.0; N
4; 50.0; 57.5; 65.0; 50.0; DU
1; 45.0; 65.0; 57.5; 50.0; N
2; 50.0; 65.0; 57.5; 50.0; DU
3; 55.0; 72.5; 57.5; 50.0; END
4; 50.0; 80.0; 72.5; 50.0; N
5; 60.0; 72.5; 65.0; 50.0; DU
6; 65.0; 65.0; 57.5; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; DU
3; 60.0; 50.0; 42.5; 50.0; N
4; 55.0; 57.5; 57.5; 50.0; DU
5; 60.0; 65.0; 57.5; 50.0; END
6; 55.0; 72.5; 72.5; 50.0; DU
7; 55.0; 80.0; 72.5; 50.0; N
8; 60.0; 72.5; 72.5; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; DU
3; 60.0; 50.0; 42.5; 50.0; END
4; 55.0; 57.5; 57.5; 50.0; N
5; 60.0; 65.0; 57.5; 50.0; N
6; 65.0; 57.5; 57.5; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; DU
2; 40.0; 72.5; 72.5; 50.0; END
1; 45.0; 65.0; 57.5; 50.0; N
2; 40.0; 72.5; 72.5; 50.0; DU
3; 50.0; 65.0; 65.0; 50.0; N
4; 55.0; 57.5; 57.5; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; DU
2; 60.0; 35.0; 42.5; 50.0; END
1; 45.0; 65.0; 57.5; 50.0; DU
2; 40.0; 72.5; 72.5; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; N
2; 60.0; 35.0; 42.5; 50.0; Q
3; 55.0; 50.0; 50.0; 50.0; N
4; 50.0; 57.5; 65.0; 50.0; DU
5; 50.0; 65.0; 65.0; 50.0; Q
6; 45.0; 72.5; 80.0; 50.0; DU
7; 50.0; 80.0; 80.0; 50.0; END
8; 55.0; 72.5; 80.0; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; Q
2; 65.0; 35.0; 35.0; 50.0; N
3; 60.0; 50.0; 42.5; 50.0; N
4; 65.0; 50.0; 42.5; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; R
2; 50.0; 65.0; 57.5; 50.0; DU
3; 60.0; 57.5; 50.0; 50.0; N
4; 60.0; 50.0; 50.0; 50.0; N
5; 55.0; 65.0; 57.5; 50.0; DU
6; 50.0; 72.5; 72.5; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; DU
2; 40.0; 72.5; 72.5; 50.0; END
1; 45.0; 65.0; 57.5; 50.0; R
2; 40.0; 72.5; 72.5; 50.0; N
3; 40.0; 80.0; 72.5; 50.0; DU
4; 45.0; 72.5; 72.5; 50.0; Q
5; 50.0; 80.0; 72.5; 50.0; N
6; 55.0; 72.5; 72.5; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; DU
3; 60.0; 50.0; 42.5; 50.0; N
4; 55.0; 57.5; 57.5; 50.0; DU
5; 60.0; 65.0; 57.5; 50.0; END
6; 65.0; 57.5; 57.5; 50.0; DU
7; 70.0; 65.0; 57.5; 50.0; N
8; 75.0; 57.5; 57.5; 50.0; DU
1; 45.0; 65.0; 57.5; 50.0; DU
2; 40.0; 72.5; 72.5; 50.0; N
3; 50.0; 65.0; 65.0; 50.0; DU
4; 50.0; 57.5; 65.0; 50.0; Q
5; 60.0; 50.0; 57.5; 50.0; DU
6; 60.0; 42.5; 57.5; 50.0; N
7; 65.0; 50.0; 57.5; 50.0; DU
8; 70.0; 42.5; 57.5; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; N
2; 60.0; 35.0; 42.5; 50.0; DU
3; 55.0; 50.0; 50.0; 50.0; N
4; 60.0; 50.0; 50.0; 50.0; DU
5; 60.0; 57.5; 50.0; 50.0; N
6; 55.0; 65.0; 65.0; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; N
2; 60.0; 35.0; 42.5; 50.0; N
3; 55.0; 50.0; 50.0; 50.0; DU
4; 50.0; 57.5; 65.0; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; N
2; 60.0; 35.0; 42.5; 50.0; DU
3; 55.0; 50.0; 50.0; 50.0; N
4; 50.0; 57.5; 65.0; 50.0; DU
5; 50.0; 65.0; 65.0; 50.0; END
6; 55.0; 57.5; 65.0; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; R
2; 40.0; 72.5; 72.5; 50.0; N
3; 40.0; 80.0; 72.5; 50.0; DU
4; 35.0; 87.5; 87.5; 50.0; N
5; 45.0; 80.0; 80.0; 50.0; DU
6; 45.0; 72.5; 80.0; 50.0; R
7; 55.0; 65.0; 72.5; 50.0; N
8; 55.0; 57.5; 72.5; 50.0; DU
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; N
3; 60.0; 50.0; 42.5; 50.0; N
4; 65.0; 50.0; 42.5; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; N
2; 40.0; 72.5; 72.5; 50.0; N
3; 40.0; 80.0; 72.5; 50.0; DU
4; 35.0; 87.5; 87.5; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; R
2; 65.0; 35.0; 35.0; 50.0; DU
3; 60.0; 50.0; 42.5; 50.0; N
4; 55.0; 57.5; 57.5; 50.0; N
5; 65.0; 50.0; 50.0; 50.0; N
6; 65.0; 42.5; 50.0; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; N
3; 60.0; 50.0; 42.5; 50.0; DU
4; 65.0; 50.0; 42.5; 50.0; N
1; 60.0; 42.5; 42.5; 50.0; N
2; 65.0; 35.0; 35.0; 50.0; N
3; 60.0; 50.0; 42.5; 50.0; DU
4; 65.0; 50.0; 42.5; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; DU
2; 50.0; 65.0; 57.5; 50.0; N
3; 55.0; 72.5; 57.5; 50.0; DU
4; 60.0; 65.0; 57.5; 50.0; END
1; 45.0; 65.0; 57.5; 50.0; N
2; 50.0; 65.0; 57.5; 50.0; N
3; 55.0; 72.5; 57.5; 50.0; DU
4; 50.0; 80.0; 72.5; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; DU
2; 60.0; 35.0; 42.5; 50.0; END
1; 60.0; 42.5; 42.5; 50.0; N
2; 60.0; 35.0; 42.5; 50.0; N
3; 55.0; 50.0; 50.0; 50.0; N
4; 50.0; 57.5; 65.0; 50.0; DU
1; 60.0; 42.5; 42.5; 50.0; N
2; 60.0; 35.0; 42.5; 50.0; N
3; 55.0; 50.0; 50.0; 50.0; DU
4; 50.0; 57.5; 65.0; 50.0; N
1; 45.0; 65.0; 57.5; 50.0; DU
2; 50.0; 65.0; 57.5; 50.0; END
