Doctor's Actions, pt_Trust, pt_Dist, pt_Aggr, pt_Talk, dialStatus
1, 30.0, 62.0, 71.0, 80.0, Q
2, 40.0, 44.0, 62.0, 80.0, N
3, 45.0, 35.0, 56.6, 80.0, N
4, 45.0, 44.0, 56.6, 80.0, N
5, 40.0, 53.0, 62.0, 80.0, N
1, 25.0, 80.0, 80.0, 80.0, N
2, 25.0, 89.0, 85.4, 80.0, DU
3, 30.0, 80.0, 80.0, 80.0, N
4, 30.0, 89.0, 80.0, 80.0, N
5, 35.0, 80.0, 74.6, 80.0, N
1, 30.0, 62.0, 71.0, 80.0, N
2, 35.0, 53.0, 65.6, 80.0, N
3, 35.0, 62.0, 65.6, 80.0, N
4, 40.0, 53.0, 60.199999999999996, 80.0, N
1, 30.0, 62.0, 71.0, 80.0, Q
2, 40.0, 44.0, 62.0, 80.0, END
3, 45.0, 35.0, 56.6, 80.0, N
4, 50.0, 26.0, 51.2, 80.0, N
5, 55.0, 26.0, 42.2, 80.0, N
1, 25.0, 80.0, 80.0, 80.0, DU
2, 35.0, 62.0, 71.0, 80.0, N
3, 40.0, 53.0, 65.6, 80.0, N
4, 45.0, 44.0, 60.199999999999996, 80.0, N
5, 50.0, 44.0, 51.199999999999996, 80.0, N
1, 15.0, 89.0, 89.0, 80.0, N
2, 15.0, 98.0, 94.4, 80.0, R
3, 20.0, 89.0, 89.0, 80.0, N
4, 25.0, 80.0, 83.6, 80.0, N
5, 20.0, 89.0, 89.0, 80.0, R
6, 25.0, 80.0, 83.6, 80.0, N
1, 30.0, 62.0, 71.0, 80.0, N
2, 35.0, 53.0, 65.6, 80.0, DU
3, 40.0, 44.0, 60.199999999999996, 80.0, N
4, 45.0, 35.0, 54.8, 80.0, Q
5, 50.0, 26.0, 49.4, 80.0, N
6, 55.0, 17.0, 44.0, 80.0, N
